Customer_ID,Name,Surname,Mobile_No,Email_ID,Age,Marital_Status,Employment_Status,Annual_Income,Total_credit_Accounts,Account_Age_Years,Loan_Amount,On_Time_Payments,Late_Payments,Missed_Payments,Total_Hard_Enquiries,Total_credit_limit,Total_credit_balance,Total_Debt
222,Nicole,Davis,6548458515,kerrebony@example.com,59,divorced,unemployed,183598,10,21,422340,90,7,0,3,2170,1071,13875
223,Robert,Franklin,9708198421,harriskathleen@example.net,32,single,self-employed,25823,9,8,122075,16,38,9,7,170117,59781,99852
224,Lori,Davis,9317455847,utaylor@example.com,30,divorced,self-employed,40666,4,30,121635,54,42,6,15,17580,1663,70249
225,Patricia,Ford,4357214551,pattersonsusan@example.com,53,divorced,unemployed,123158,1,27,381746,85,7,0,13,394470,342920,24160
226,Susan,Robbins,4989429963,ronaldvincent@example.net,37,single,self-employed,90591,5,7,178590,98,4,9,11,384258,358343,110050
227,Meghan,Turner,7162646461,jbrown@example.com,51,single,employed,82846,7,13,149985,9,37,2,3,481907,122065,36824
228,Christina,Smith,4595499470,christopherramirez@example.net,27,married,unemployed,121262,4,16,452359,10,6,16,7,40596,10313,128183
229,Tyler,Roberts,4848822552,eevans@example.org,44,divorced,employed,178155,5,13,252785,36,18,18,10,469009,110744,7827
230,Amber,Browning,37221107,shannonandrew@example.org,40,divorced,self-employed,95727,5,15,336760,66,14,13,11,213152,44781,136747
231,Dennis,Gutierrez,8795709318,williamsian@example.org,27,married,self-employed,174290,6,2,498955,86,50,5,16,397839,259242,39295
232,Melissa,Dixon,1606782184,lmurphy@example.org,22,single,self-employed,43611,1,23,418992,22,16,0,9,346878,337839,6311
233,Michelle,Lewis,4515517757,bradleycampbell@example.org,27,married,self-employed,152002,1,24,315361,29,49,14,13,124168,4844,140168
234,Joseph,Munoz,3350996654,cdeleon@example.com,25,married,unemployed,86277,2,28,417461,89,10,8,15,198344,61818,174758
235,Michael,Murray,5290344387,martinezmichael@example.org,27,married,employed,189845,5,2,482946,48,2,11,7,61195,11466,107142
236,Kelly,Martin,6241793768,matthew90@example.org,32,married,self-employed,138342,1,13,334731,9,16,15,11,419775,200986,165644
237,Christopher,Taylor,4632101246,sdavis@example.org,63,married,unemployed,139522,3,26,23811,42,19,17,20,234252,19233,181228
238,Jerry,Brooks,539986716,umiles@example.net,36,single,employed,128698,9,14,268279,17,18,17,10,4700,1769,138610
239,Sarah,Spears,6327221420,esoto@example.net,56,divorced,employed,68268,6,9,337480,7,19,7,4,300996,297434,110990
240,Sarah,Dougherty,4141519930,villamichelle@example.com,24,single,self-employed,173433,4,4,314332,76,2,20,6,34728,25630,99000
241,Michelle,Moore,4545515207,pattersonruben@example.org,40,divorced,unemployed,122311,1,3,93143,56,2,4,1,472364,429624,73935
242,David,Davies,5169510498,kendrastewart@example.net,47,married,unemployed,91350,5,5,366659,83,35,12,8,370941,296298,342
243,Debra,Parker,8423148932,lauren44@example.com,66,married,employed,49727,5,16,328016,6,32,11,8,160103,42161,56492
244,Brett,Stephens,6434628520,collinsamanda@example.net,34,divorced,unemployed,110066,4,5,283642,14,22,6,8,478880,67423,194366
245,Marc,Williamson,8652173940,palmermary@example.com,42,married,unemployed,107889,7,17,283725,6,12,3,9,330438,293722,72256
246,Adam,Horton,1851497842,william66@example.org,53,married,self-employed,159886,4,29,86856,12,49,0,19,310057,127111,142283
247,Hailey,Cohen,6329934957,watkinsdavid@example.net,20,single,self-employed,170840,1,4,19561,37,50,11,6,335273,319194,191983
248,Jennifer,Burgess,4880043543,christine94@example.net,31,divorced,self-employed,92898,2,28,161654,57,9,10,12,39281,13961,123328
249,Kathy,Hernandez,5794432338,spencesteven@example.com,37,divorced,employed,174139,8,9,403243,47,24,19,17,353690,207886,110890
250,Paul,Martinez,707906488,sarah96@example.com,38,single,employed,188515,3,3,275214,35,16,10,10,424015,364408,105508
251,Kristi,Collins,5402924091,annetteclay@example.net,55,divorced,self-employed,47769,3,1,10695,83,18,7,10,218767,62176,12039
252,Laura,Browning,6486422274,ehernandez@example.net,40,divorced,self-employed,154502,8,13,433585,5,29,17,10,17818,4564,2999
253,Samuel,Hicks,5774035809,josephjeff@example.org,32,single,unemployed,101681,3,19,376672,66,11,3,11,2275,175,59243
254,Robert,Bender,9618462268,hilldennis@example.org,38,married,employed,188860,9,26,82407,55,23,15,10,408622,250249,45921
255,Michael,Khan,1128308884,abigail43@example.org,27,married,employed,68623,7,17,347383,11,44,3,2,1143,453,139606
256,Jenna,Brewer,7308081527,ronald25@example.com,62,married,unemployed,70772,2,5,141796,8,18,10,9,239815,223971,26268
257,Brent,Leach,2193222305,gsmith@example.com,23,married,self-employed,98094,10,21,386750,36,18,0,1,207105,115738,69048
258,Tim,Smith,7370418717,elizabeth56@example.org,51,married,self-employed,79980,1,29,441000,76,16,1,1,39906,38792,99436
259,Jesse,Garcia,6312158700,sarah82@example.com,58,divorced,employed,109636,10,24,362542,50,35,13,13,387503,16210,199163
260,David,Meyer,9413800433,brownalbert@example.org,27,divorced,unemployed,31526,8,18,138223,98,4,8,16,36983,34216,161882
261,Ronald,Rodriguez,3461014532,ann64@example.org,57,married,unemployed,124412,10,3,39113,48,49,7,2,311074,171405,38954
262,David,Vasquez,4102917309,patrick59@example.com,35,single,unemployed,115735,5,1,265948,76,44,1,17,11582,11549,184655
263,Debra,Wood,3382234908,annette82@example.org,53,married,unemployed,196085,1,3,189587,6,31,19,10,197530,16532,124266
264,John,Saunders,5615568737,klewis@example.org,67,married,unemployed,24371,6,19,304796,99,12,5,14,177497,136924,138536
265,Kristopher,Vasquez,2371627766,diazjessica@example.net,26,divorced,unemployed,73358,5,27,181295,61,32,1,4,356775,231700,133684
266,Bobby,Bryant,5183934099,cruzanthony@example.org,34,single,self-employed,87703,6,23,24143,66,5,6,17,397731,275302,128460
267,Raymond,Lester,7068354092,emily59@example.com,55,married,unemployed,50406,5,7,220911,4,38,1,12,359974,216772,164151
268,Joseph,Rodriguez,2278254841,cody84@example.net,18,married,self-employed,196925,3,2,374000,93,13,19,20,415652,36032,127661
269,Louis,Obrien,4790624047,lgraham@example.net,61,divorced,unemployed,152232,10,0,101972,45,8,3,16,404248,101872,111701
270,Phillip,Castillo,7187066311,timothymason@example.net,70,divorced,unemployed,83243,7,27,326238,64,37,17,4,112037,17229,145680
271,John,Johnston,6109222050,elijah35@example.net,31,single,self-employed,146096,1,15,428180,0,42,18,13,204469,188644,123495
272,Amanda,Garcia,1305945739,shannon27@example.net,24,single,self-employed,43210,5,24,445129,61,28,5,17,481577,217533,33532
273,Angela,Rose,7063125635,brandydaniel@example.net,64,divorced,employed,68288,9,27,200699,15,10,17,11,173755,75418,127337
274,Melanie,Mercado,5814119026,gardnerpaula@example.com,20,single,self-employed,130502,1,29,487591,39,49,19,7,470842,307664,166060
275,Melissa,Hobbs,1048911207,bryan75@example.net,61,divorced,self-employed,34948,6,20,352171,37,13,6,16,311794,156745,26209
276,John,Reid,8809369876,kyle76@example.org,64,divorced,employed,189070,7,17,409334,74,13,13,0,255878,44903,107273
277,Phillip,Price,3509547645,cookemily@example.com,25,single,employed,64576,5,25,108576,17,37,4,12,223144,72898,44302
278,Colton,Meadows,901489124,howellmorgan@example.net,59,single,employed,117506,10,28,53215,24,21,2,14,13295,12839,90592
279,Rebecca,Wagner,5672931976,robert39@example.net,66,single,unemployed,60430,9,20,283206,97,35,10,7,172756,110730,48795
280,Sherry,Robinson,644743561,robert95@example.com,57,divorced,unemployed,152030,10,24,266335,7,20,1,6,83568,63637,44984
281,Melody,Davis,1009099263,jennifermclaughlin@example.org,42,single,employed,26717,5,10,461973,80,35,6,1,264426,25022,143802
282,Jonathan,Zhang,6934878251,lindagraham@example.org,70,divorced,employed,109774,10,14,159399,30,6,3,8,359013,104490,193736
283,Stefanie,Thomas,8464821833,isullivan@example.net,70,single,employed,132935,9,25,480986,51,9,3,14,4972,2755,72049
284,Jenny,Smith,4016165333,ashley17@example.org,68,single,unemployed,25175,2,30,107161,57,15,20,0,438841,335526,166140
285,Lisa,Price,6697968430,williamsamber@example.org,70,divorced,self-employed,176155,1,4,283564,90,29,12,15,33674,12489,112735
286,Adriana,White,1740536890,vphillips@example.net,31,divorced,self-employed,195611,8,6,158504,9,18,9,5,230085,127853,114807
287,Debbie,Ramos,4760735133,ubryant@example.org,31,single,unemployed,116972,5,10,45000,47,45,0,12,451983,20721,50305
288,Thomas,Ramirez,1939036408,melissajones@example.net,45,divorced,self-employed,177203,1,13,385136,19,40,20,17,155766,89156,62029
289,Bianca,Graham,2563292688,tdorsey@example.com,20,divorced,unemployed,66810,9,9,127017,37,3,14,15,314023,116272,34512
290,Patrick,Hoover,9371534771,urobinson@example.org,66,married,self-employed,105087,7,12,33164,35,1,10,18,33844,12015,115098
291,April,Kirby,6908628623,smallcaroline@example.org,64,divorced,unemployed,54452,8,25,59253,84,49,19,7,107273,71617,174528
292,Eric,Cole,9771364282,ksexton@example.net,25,single,self-employed,77977,1,14,480578,100,0,7,10,308468,270638,30474
293,Tara,Watts,7887819743,coxsherry@example.com,61,married,employed,57163,9,23,447877,58,46,13,20,127527,82811,197746
294,Nathan,Paul,9925179144,kevinrowe@example.net,24,divorced,unemployed,115555,4,12,380092,13,48,11,12,383479,231155,157306
295,Emily,Martin,1000390712,williamarias@example.net,35,divorced,unemployed,126604,2,10,133299,98,19,20,2,143734,46421,11399
296,Anthony,Murphy,692938419,ronald88@example.net,59,divorced,unemployed,115135,8,1,418475,18,41,11,13,467923,259216,95201
297,Daniel,Morgan,1094634685,michaelrivers@example.net,47,married,unemployed,83882,5,7,492994,78,46,18,2,487621,21251,134258
298,Nicole,Jones,9542705583,matthewbrooks@example.net,57,divorced,employed,116427,3,5,462760,45,14,6,1,250991,56552,2275
299,John,Allen,6340669154,dixonkevin@example.org,35,single,unemployed,62668,1,27,90118,81,41,3,4,41064,13385,164112
300,Ronald,Henderson,6174752701,chandlerlisa@example.net,67,married,employed,30692,8,16,491170,18,21,6,3,384469,99687,15339
301,Corey,Burton,233427369,igilbert@example.com,61,divorced,self-employed,132865,4,24,36282,68,5,3,13,486520,213321,145170
302,Christina,Alexander,8381890561,ashley24@example.net,69,single,employed,118375,10,18,70189,45,21,9,14,47369,18133,198626
303,Christopher,Martin,4274006639,deanna05@example.com,39,single,unemployed,150315,2,26,352082,49,50,14,7,464735,197242,140780
304,Jessica,Martinez,9330610526,sandra35@example.com,49,married,unemployed,63133,7,5,47515,46,0,20,3,290904,247557,122805
305,Jennifer,Reese,9084701318,millercharles@example.com,66,married,self-employed,28561,7,11,319576,48,43,1,17,327754,248874,139731
306,Tara,Kim,7440361291,william27@example.com,30,single,employed,59583,2,7,358256,63,47,1,7,390410,79833,27919
307,Taylor,Austin,8774603135,tturner@example.com,51,divorced,unemployed,119709,5,4,87731,18,26,19,10,36507,25530,161757
308,Alexandra,Sloan,7260962001,lydiacarter@example.org,54,married,self-employed,118385,10,23,385498,70,45,1,1,3337,436,73041
309,Anthony,Hernandez,8294759423,cjohnson@example.org,67,single,employed,35998,6,13,450129,67,46,20,12,454084,328612,42652
310,Elizabeth,Lee,4226046092,osmith@example.net,24,single,self-employed,97342,5,28,127339,87,23,20,1,205847,153974,121877
311,Christopher,Holmes,3317324809,ksanchez@example.net,45,married,self-employed,38766,10,6,113878,64,42,1,15,101221,43882,74170
312,Victor,Parker,9198819009,austinanderson@example.net,28,single,unemployed,64248,1,30,172384,60,47,20,19,281203,39468,36298
313,Christopher,Carlson,2457477818,rodriguezvictoria@example.org,23,married,employed,89799,6,16,269959,88,6,11,19,432298,376119,32892
314,Lauren,Reeves,9862899108,evansandrea@example.net,63,single,employed,33373,2,27,387687,38,6,2,14,344640,214292,121410
315,Todd,Estrada,2022320281,julie77@example.net,19,single,employed,154503,2,25,55532,45,48,20,18,133567,33102,149398
316,Nicholas,Mccarthy,1178810940,haydensarah@example.org,49,married,unemployed,195912,8,27,259637,92,0,19,18,313233,59161,191235
317,Lisa,Williams,3689898860,michael26@example.net,35,married,self-employed,88800,2,2,443580,98,44,0,14,419002,237561,180177
318,Whitney,Lopez,9985707657,cdavis@example.net,58,divorced,self-employed,67895,7,3,326595,74,4,2,1,401447,386551,69983
319,Vanessa,Rush,9758882459,jallen@example.org,18,divorced,unemployed,173177,5,26,383045,4,49,3,16,400243,103535,101925
320,Cassandra,Gibbs,6155439098,coreyrobinson@example.org,27,single,self-employed,122486,7,23,234326,91,23,14,3,461464,231021,192475
321,John,Perez,7697579902,robertflores@example.com,69,divorced,employed,30312,7,5,261267,51,17,18,15,365019,158280,198260
322,Stephanie,Parker,6647624831,robertsonjennifer@example.net,25,single,unemployed,74988,9,27,100056,43,9,17,7,252696,69778,122767
323,James,Morse,3245939598,samanthadiaz@example.net,64,single,self-employed,57986,4,27,392006,54,32,1,7,413987,265950,109967
324,Rebecca,Moreno,1169372767,christopher11@example.com,36,single,self-employed,81694,2,8,107193,27,6,6,11,105890,71595,80218
325,Catherine,Bailey,1702198102,diana13@example.org,54,single,self-employed,157768,2,3,237680,97,47,19,9,238398,180612,47151
326,Joseph,Martin,8974981559,rjacobs@example.org,19,married,self-employed,90064,5,0,371051,78,18,9,10,337128,196156,12914
327,Sarah,Walker,3443023882,mcdonaldpamela@example.org,41,divorced,employed,34258,3,8,323514,33,44,5,10,476388,40777,74080
328,Sara,Ellis,499904129,ronaldmurphy@example.com,64,single,unemployed,78175,7,2,326091,35,10,19,5,22612,22478,43099
329,Johnathan,Diaz,4658043788,pwatson@example.com,44,married,employed,93209,2,8,63395,12,12,5,6,346771,200935,170638
330,Gabriel,Thompson,3318472222,deborahsmith@example.com,45,divorced,unemployed,20481,3,13,22616,64,45,1,11,76195,72502,95882
331,Richard,Phillips,9437101889,frobinson@example.org,47,divorced,employed,24324,3,25,417751,2,31,4,9,392441,113904,117871
332,Andrew,Lynch,14450323,jennifer27@example.com,64,divorced,employed,190146,1,10,234094,34,10,4,6,361911,347578,109179
333,Pamela,Williams,682261019,harrisdeborah@example.com,38,single,unemployed,113145,7,11,80376,40,41,14,11,497280,477033,65707
334,Gina,Ross,4296211607,fshort@example.com,39,married,employed,131710,6,24,477619,47,48,10,19,235233,16957,149691
335,Joe,Stewart,3423046590,shall@example.com,53,married,unemployed,28676,6,28,439140,31,4,10,17,166710,92769,114189
336,Vincent,Foster,1206219612,teresavillarreal@example.com,19,single,self-employed,47600,6,7,74313,74,32,2,16,470456,265222,114645
337,Rachael,Jones,398864776,romeroshelley@example.org,52,married,employed,89496,7,12,385165,58,43,6,20,21573,6353,7750
338,Laurie,Guzman,4877640394,jspears@example.net,67,divorced,employed,53750,8,2,196451,88,32,1,5,271870,253475,111162
339,Matthew,Taylor,3995471493,ginarussell@example.org,34,divorced,unemployed,74933,4,12,340648,99,19,17,15,142250,105403,61806
340,Robert,Robertson,9217444983,bennettmisty@example.net,52,married,unemployed,118954,1,16,327806,44,2,11,19,402172,194983,122534
341,Anita,Scott,5103221113,joe53@example.org,47,single,employed,195965,7,9,111217,4,23,8,16,341451,327926,70365
342,Victor,Williams,7678155183,lpark@example.com,58,married,employed,172987,6,23,20355,85,21,18,3,198216,107830,22397
343,Deborah,West,6106412728,yjordan@example.org,39,single,self-employed,49338,10,26,222875,70,50,19,7,446645,295147,27191
344,Steven,Maxwell,3047197493,nelsontimothy@example.org,47,married,employed,77714,7,15,374148,22,48,5,12,41353,16805,194865
345,Jill,Arnold,6951271777,lisa17@example.net,42,single,self-employed,88375,5,2,351531,78,8,12,19,52468,15830,176294
346,Robert,Cardenas,4750577900,deborah59@example.com,58,divorced,employed,188906,3,9,313098,54,44,1,1,104697,3296,110217
347,Wesley,Wilson,878370932,travisbrown@example.com,29,married,unemployed,188502,8,24,468194,58,49,13,2,206838,75537,82730
348,Beth,Wolf,1296489221,russell75@example.org,24,married,employed,143019,6,2,231513,2,48,9,15,272543,8122,116731
349,Jacob,Lewis,8833949922,carrollmary@example.com,54,single,self-employed,192746,10,27,46134,5,28,1,17,328878,221062,115527
350,Tanya,Horn,2819832548,beanrhonda@example.org,64,single,employed,40087,3,8,112917,30,16,11,4,183144,45462,135081
351,Joseph,Lewis,5214564575,robert96@example.net,27,divorced,self-employed,32019,8,3,306236,82,6,11,0,121847,53508,174786
352,Diana,Obrien,9826171326,bridgeswilliam@example.net,46,married,employed,82682,1,0,435515,62,37,14,5,160669,113721,71723
353,Joel,Harris,9647509223,albertlane@example.com,60,married,unemployed,164928,2,9,408321,30,48,16,19,324517,273045,190202
354,Anita,Miller,3230040353,joshuagriffin@example.com,46,divorced,self-employed,142815,7,26,400693,62,34,8,7,347283,156053,171902
355,Shawn,Harding,6641535308,harrisjennifer@example.com,63,married,self-employed,61170,8,10,384415,96,48,12,14,76258,42950,57383
356,Amanda,Morris,2174128676,stewartmichael@example.org,19,married,employed,42141,9,12,231535,58,37,4,1,440066,97833,38921
357,Tracy,Ruiz,4374183142,randybishop@example.net,65,single,self-employed,151494,10,8,392454,90,44,0,8,414333,104523,152866
358,Robin,Doyle,7435742325,anitamartin@example.org,30,married,employed,23324,6,26,148020,7,11,8,6,66901,28512,93679
359,Taylor,Bauer,9631264627,sheilaalexander@example.org,36,single,self-employed,38259,10,5,254142,94,38,1,5,330938,198072,75983
360,Kristie,Campos,5058172546,sandersmindy@example.net,69,divorced,self-employed,155021,10,16,220480,65,16,17,17,420415,262036,192618
361,Kristina,Jones,497953695,kempjustin@example.net,40,single,employed,106750,10,30,329626,89,5,13,3,244679,169033,183236
362,Edward,Clark,6943403814,stephenwells@example.org,68,single,self-employed,109229,4,14,236116,89,29,6,20,63643,55252,28823
363,Lindsay,George,5192308785,alisonmaxwell@example.com,53,married,self-employed,97681,4,26,25385,37,0,9,2,444082,418968,122590
